Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Darrell Simmons Jr.,"East St. Louis (East St. Louis, IL)",6-3,295,84,NA,72,34,IL,OC,2019,iowa-state,Commit,3
D'Shayne James,"Perry (Gilbert, AZ)",6-2,200,83,NA,183,25,AZ,WR,2019,iowa-state,Commit,3
Virdel Edwards,"Prestonwood Christian (Plano, TX)",6-1,185,83,NA,130,203,TX,S,2019,iowa-state,Commit,3
Daeshawn Davis,"Shaw (Cleveland, OH)",6-1,215,83,NA,147,65,OH,ATH,2019,iowa-state,Commit,3
Coal Flansburg,"Solon (Solon, IA)",6-1,235,82,NA,77,12,IA,ILB,2019,iowa-state,Commit,2
Kym-Mani King,"James W. Mitchell (New Port Richey, FL)",5-10,170,82,NA,184,245,FL,CB,2019,iowa-state,Commit,2
Hunter Dekkers,"West Sioux (Hawarden, IA)",6-3,225,92,230,8,2,IA,DUAL,2020,iowa-state,Commit,1
Cole Pedersen,"Central Decatur (Leon, IA)",6-4,210,90,NA,26,4,IA,OLB,2020,iowa-state,Commit,1
JR Singleton,"Warren Township (Gurnee, IL)",6-2,301,89,NA,31,6,IL,DT,2020,iowa-state,Commit,2
Latrell Bankston,"Hutchinson C.C. (Hutchinson, KS)",6-0,300,89,14,3,6,KS,DT,2020,iowa-state,Commit,2
Daniel Jackson,"Steele (Cibolo, TX)",6-3,210,88,NA,100,72,TX,WR,2020,iowa-state,Commit,1
Hayden Pauls,"Emporia (Emporia, KS)",6-5,280,87,NA,58,7,KS,OT,2020,iowa-state,Commit,2
Brady Petersen,"Ankeny Centennial (Ankeny, IA)",6-5,280,87,NA,61,8,IA,OT,2020,iowa-state,Commit,2
Aidan Bouman,"Buffalo Senior (Buffalo, MN)",6-6,215,86,NA,22,8,MN,PRO,2020,iowa-state,Commit,8
Mason Chambers,"Samuel Clemens (Schertz, TX)",6-0,200,86,NA,64,109,TX,S,2020,iowa-state,Commit,8
Michal Antoine,"Cardinal Gibbons (Fort Lauderdale, FL)",6-0,185,86,NA,71,86,FL,CB,2020,iowa-state,Commit,8
Tyler Miller,"Greene County (Jefferson, IA)",6-9,300,86,NA,70,9,IA,OT,2020,iowa-state,Commit,8
Craig McDonald,"Minnehaha Academy (Minneapolis, MN)",6-2,190,86,NA,70,10,MN,S,2020,iowa-state,Commit,8
Johnny Wilson,"Park Hill (Kansas City, MO)",6-3,260,86,NA,44,20,MO,SDE,2020,iowa-state,Commit,8
Aidan Bitter,"Steinbrenner (Lutz, FL)",6-2,180,86,NA,144,101,FL,WR,2020,iowa-state,Commit,8
Sam Rengert,"Fairbanks (Milford Center, OH)",6-7,300,86,NA,82,33,OH,OT,2020,iowa-state,Commit,8
Xavier Hutchinson,"Blinn College (Brenham, TX)",6-3,200,85,83,10,10,TX,WR,2020,iowa-state,Commit,1
T.J. Tampa,"Lakewood (St. Petersburg, FL)",6-2,171,84,NA,199,162,FL,ATH,2020,iowa-state,Commit,1
Hunter Zenzen,"Barnesville Secondary (Barnesville, MN)",6-3,220,83,NA,113,12,MN,OLB,2020,iowa-state,Commit,1
Jordyn Morgan,"Cornerstone Christian (San Antonio, TX)",6-0,180,82,NA,149,249,TX,S,2020,iowa-state,Commit,2
DeShawn Hanika,"Butler C.C. (El Dorado, KS)",6-6,225,82,191,11,52,KS,TE,2020,iowa-state,Commit,2
Ar'Quel Smith,"Naples (Naples, FL)",5-11,200,81,NA,153,293,FL,OLB,2020,iowa-state,Commit,1
Anthony Smith,"Lakeland (Lakeland, FL)",6-3,280,79,NA,195,363,FL,OT,2020,iowa-state,Commit,1
Koby Hathcock,"Desert Ridge (Mesa, AZ)",5-10,190,77,NA,2,84,AZ,LS,2020,iowa-state,Commit,1
Tyler Moore,"Johnston (Johnston, IA)",6-5,245,91,NA,9,5,IA,TE,2021,iowa-state,Commit,1
Howard Brown,"Lincoln College Prep (Kansas City, MO)",6-2,288,89,NA,54,7,MO,DT,2021,iowa-state,Commit,1
Eli Sanders,"Chandler (Chandler, AZ)",6-0,190,88,NA,36,9,AZ,RB,2021,iowa-state,Commit,2
Jaylin Noel,"Park Hill (Kansas City, MO)",5-11,170,88,NA,87,8,MO,WR,2021,iowa-state,Commit,2
Carston Marshall,"Wadsworth (Wadsworth, OH)",6-3,205,87,NA,67,21,OH,LB,2021,iowa-state,Commit,4
Beau Freyler,"Pine Creek (Colorado Springs, CO)",6-2,195,87,NA,54,5,CO,S,2021,iowa-state,Commit,4
Tyler Maro,"Assumption (Davenport, IA)",6-7,260,87,NA,65,14,IA,OT,2021,iowa-state,Commit,4
Malik Verdon,"Hamilton (Hamilton, OH)",6-3.5,205,87,NA,59,25,OH,S,2021,iowa-state,Commit,4
Jim Bonifas,"Dubuque Senior (Dubuque, IA)",6-5,255,86,NA,74,16,IA,OT,2021,iowa-state,Commit,5
Myles Purchase,"Cherry Creek (Englewood, CO)",5-11,170,86,NA,71,8,CO,CB,2021,iowa-state,Commit,5
Deon Silas,"Steinbrenner (Lutz, FL)",5-6,170,86,NA,55,93,FL,APB,2021,iowa-state,Commit,5
Myles Mendeszoon,"Chardon (Chardon, OH)",6-4,195,86,NA,56,42,OH,Edge,2021,iowa-state,Commit,5
Tristan Michaud,"Clarkson Football North (Mississauga, ON)",6-5,200,86,NA,143,2,ON,WR,2021,iowa-state,Commit,5
Jayden Gray,"Eaton (Haslet, TX)",6-3,235,85,NA,71,176,TX,Edge,2021,iowa-state,Commit,2
Tyler Onyedim,"Foster (Richmond, TX)",6-3,277,84,NA,151,199,TX,DL,2021,iowa-state,Commit,2
Dodge Sauser,"Grinnell (Grinnell, IA)",6-4.5,270,84,NA,102,20,IA,OT,2021,iowa-state,Commit,2
Aidan Ralph,"De La Salle Institute (Chicago, IL)",6-3,195,83,NA,193,44,IL,LB,2021,iowa-state,Commit,1
Joey Petersen,"North Scott (Eldridge, IA)",6-4,220,78,NA,145,33,IA,Edge,2021,iowa-state,Commit,1
Jaquan Amos,NA,6-0,175,85,NA,NA,NA,NA,S,2021,iowa-state,Transfer,2
Greg Gaines,"Tampa Bay Tech (Tampa, FL)",6-2,185,90,NA,43,33,FL,WR,2022,iowa-state,Commit,3
Hunter Deyo,"Lewis Central (Council Bluffs, IA)",6-3,270,90,NA,42,4,IA,DL,2022,iowa-state,Commit,3
Jacob Imming,"Sergeant Bluff-Luton (Sergeant Bluff, IA)",6-2,215,90,NA,38,5,IA,LB,2022,iowa-state,Commit,3
Andrew Keller,"Waunakee (Waunakee, WI)",6-6,220,89,NA,25,7,WI,TE,2022,iowa-state,Commit,1
Trevon Howard,"IMG Academy (Bradenton, FL)",6-1,200,88,NA,45,57,FL,S,2022,iowa-state,Commit,2
Jeremiah Cooper,"Andress (El Paso, TX)",5-11,170,88,NA,49,66,TX,WR,2022,iowa-state,Commit,2
Jason Essex,"Winnetonka (Kansas City, MO)",6-3,192,87,NA,110,12,MO,WR,2022,iowa-state,Commit,6
Domonique Orange,"North Kansas City (Kansas City, MO)",6-4,300,87,NA,99,16,MO,DL,2022,iowa-state,Commit,6
Cartevious Norton,"Ware County (Waycross, GA)",5-11,210,87,NA,63,82,GA,RB,2022,iowa-state,Commit,6
Will McLaughlin,"Harlan (Harlan, IA)",6-3,220,87,NA,83,8,IA,LB,2022,iowa-state,Commit,6
Gabe Burkle,"Prairie (Cedar Rapids, IA)",6-7,240,87,NA,49,9,IA,TE,2022,iowa-state,Commit,6
Terrell Crosby Jr.,"Lakewood (St. Petersburg, FL)",6-0,178,86,NA,60,98,FL,ATH,2022,iowa-state,Commit,5
Deylin Hasert,"Marshall (Marshall, MN)",6-5,280,86,NA,40,7,MN,OT,2022,iowa-state,Commit,5
Ikenna Ezeogu,"Blue Springs (Blue Springs, MO)",6-6,220,86,NA,61,18,MO,Edge,2022,iowa-state,Commit,5
Carson Willich,"Blue Springs (Blue Springs, MO)",6-2,200,86,NA,101,20,MO,LB,2022,iowa-state,Commit,5
Quaron Adams,"Chandler (Chandler, AZ)",5-8,150,86,NA,75,11,AZ,WR,2022,iowa-state,Commit,5
Rocco Becht,"Wiregrass Ranch (Wesley Chapel, FL)",6-1,190,85,NA,61,123,FL,QB,2022,iowa-state,Commit,1
Blake Thompson,"Blinn College (Brenham, TX)",6-0,180,84,70,9,9,TX,S,2022,iowa-state,Commit,1
James Neal III,"Independence C.C. (Independence, KS)",6-6,300,83,102,11,27,KS,OT,2022,iowa-state,Commit,1
Tommy Hamann,"Wayzata (Plymouth, MN)",6-3,225,82,NA,107,12,MN,Edge,2022,iowa-state,Commit,3
Jontez Williams,"Bradford (Starke, FL)",5-11,175,82,NA,178,248,FL,CB,2022,iowa-state,Commit,3
Tyler Perkins,"Norwalk (Norwalk, OH)",6-0,184,80,NA,5,84,OH,P,2022,iowa-state,Commit,1
Colby Reeder,NA,6-3,220,87,NA,NA,NA,NA,LB,2022,iowa-state,Transfer,6
MJ Anderson,NA,6-3,285,82,NA,NA,NA,NA,DL,2022,iowa-state,Transfer,3
JJ Kohl,"Ankeny (Ankeny, IA)",6-7,230,90,NA,19,4,IA,QB,2023,iowa-state,Commit,1
Abu Sama III,"Southeast Polk (Des Moines, IA)",5-10,180,89,NA,27,5,IA,ATH,2023,iowa-state,Commit,1
Beni Ngoyi,"Lincoln (Lincoln, NE)",6-4,180,88,NA,92,5,NE,WR,2023,iowa-state,Commit,6
David Caulker,"North (Des Moines, IA)",6-4,256,88,NA,60,6,IA,Edge,2023,iowa-state,Commit,6
Jamison Patton,"Ankeny (Ankeny, IA)",6-2,190,88,NA,42,7,IA,S,2023,iowa-state,Commit,6
Jack Sadowsky V,"Batavia (Batavia, IL)",6-2,218,88,NA,58,18,IL,LB,2023,iowa-state,Commit,6
Samuel Same,"Derby (Derby, KS)",6-5,215,88,NA,66,6,KS,Edge,2023,iowa-state,Commit,6
Benjamin Brahmer,"Pierce (Pierce, NE)",6-6,215,87,NA,117,7,NE,WR,2023,iowa-state,Commit,4
JJ Jean-Louis,"Centerville (Dayton, OH)",6-2,215,87,NA,75,31,OH,LB,2023,iowa-state,Commit,4
Michael Parkes,"Bayside (Palm Bay, FL)",6-1,185,87,NA,132,120,FL,ATH,2023,iowa-state,Commit,4
Carson Hansen,"Lakeville South (Lakeville, MN)",6-1,190,87,NA,78,5,MN,ATH,2023,iowa-state,Commit,4
Trevor Buhr,"Washington (Washington, MO)",6-4,270,86,NA,113,25,MO,DL,2023,iowa-state,Commit,5
Kai Black,"Urbandale (Urbandale, IA)",6-4,205,86,NA,165,11,IA,WR,2023,iowa-state,Commit,5
Cam Smith,"Fitch (Youngstown, OH)",5-11,185,86,NA,103,40,OH,ATH,2023,iowa-state,Commit,5
Kooper Ebel,"Hartley-Melvin-Sanborn (Hartley, IA)",6-3,200,86,NA,112,13,IA,ATH,2023,iowa-state,Commit,5
Jefferson Adam,"Hocking College (Nelsonville, OH)",6-5,240,86,66,7,1,OH,Edge,2023,iowa-state,Commit,5
Carson Rhodes,"Nevada (Nevada, IA)",6-7,245,85,NA,72,15,IA,TE,2023,iowa-state,Commit,4
Ta'Shawn James,"Carl Albert (Oklahoma City, OK)",6-0,180,85,NA,135,21,OK,S,2023,iowa-state,Commit,4
Norris Davis,"Tampa Bay Tech (Tampa, FL)",6-2,175,85,NA,138,220,FL,S,2023,iowa-state,Commit,4
Tanner Hughes,"Butte College (Oroville, CA)",6-3.5,184,85,109,1,30,CA,QB,2023,iowa-state,Commit,4
Brendan Black,"The Bolles School (Jacksonville, FL)",6-3.5,300,84,NA,114,245,FL,IOL,2023,iowa-state,Commit,4
Anthony Cunningham,"Belleville East (Belleville, IL)",6-4,260,84,NA,181,37,IL,DL,2023,iowa-state,Commit,4
Zaimir Hawk,"Hillside (Hillside, NJ)",6-2,295,84,NA,185,30,NJ,DL,2023,iowa-state,Commit,4
Zachary Lovett,NA,6-2,210,84,NA,NA,NA,NA,LB,2023,iowa-state,Transfer,4
Arlen Harris Jr.,NA,5-11,189,88,NA,NA,NA,NA,RB,2023,iowa-state,Transfer,6
Marcus Neal Jr.,"Raytown South (Kansas City, MO)",6-1,188,90,NA,33,9,MO,S,2024,iowa-state,Commit,1
Dominic Overby,"West Jordan (West Jordan, UT)",6-4,180,89,NA,65,4,UT,WR,2024,iowa-state,Commit,3
David Coffey,"De La Salle Institute (Chicago, IL)",6-2,190,89,NA,41,15,IL,CB,2024,iowa-state,Commit,3
Jace J. Gilbert,"Arrowhead (Hartland, WI)",6-5,255,89,NA,59,5,WI,DL,2024,iowa-state,Commit,3
Cooper Alexander,"Washington (Washington, OK)",6-4,220,88,NA,38,6,OK,TE,2024,iowa-state,Commit,3
Dontrell Holt,"Joplin (Joplin, MO)",6-4.5,295,88,NA,59,16,MO,IOL,2024,iowa-state,Commit,3
Wade Helton,"Centennial (Corona, CA)",6-5,280,87,NA,75,63,CA,OT,2024,iowa-state,Commit,5
Khijohnn Cummings-Coleman,"Coon Rapids (Minneapolis, MN)",5-11,180,87,NA,91,8,MN,ATH,2024,iowa-state,Commit,5
Dylan Lee,"Williams Field (Gilbert, AZ)",6-1,200,86,NA,80,23,AZ,RB,2024,iowa-state,Commit,10
Carson Van Dinter,"Kaukauna (Kaukauna, WI)",6-3,195,86,NA,132,14,WI,S,2024,iowa-state,Commit,10
Connor Moberly,"Southeast Polk (Des Moines, IA)",6-4,195,86,NA,68,13,IA,QB,2024,iowa-state,Commit,10
Quentin Taylor Jr.,"Lake Minneola (Lake Minneola, FL)",6-0,175,86,NA,133,145,FL,S,2024,iowa-state,Commit,10
Brent Helton,"Centennial (Corona, CA)",6-5,300,86,NA,115,102,CA,IOL,2024,iowa-state,Commit,10
Cael Brezina,"Downers Grove North (Downers Grove, IL)",6-3,200,86,NA,122,33,IL,LB,2024,iowa-state,Commit,10
Brett Eskildsen,"Centennial (Frisco, TX)",6-2,185,86,NA,174,207,TX,WR,2024,iowa-state,Commit,10
Beau Goodwin,"Kingsley-Pierson (Kingsley, IA)",6-4,200,86,NA,128,14,IA,LB,2024,iowa-state,Commit,10
AJ Burton,"Cherry Creek (Englewood, CO)",6-5,275,85,NA,133,9,CO,OT,2024,iowa-state,Commit,4
Keaton Roskop,"Linn-Mar (Marion, IA)",6-3,215,85,NA,90,15,IA,TE,2024,iowa-state,Commit,4
Mason Miller,"Pine Creek (Colorado Springs, CO)",6-2,225,85,NA,168,13,CO,LB,2024,iowa-state,Commit,4
Garret Rutledge,"Lewis Central (Council Bluffs, IA)",6-5,295,84,NA,158,17,IA,OT,2024,iowa-state,Commit,1
Danny Inglis,"Canfield (Canfield, OH)",6-1,195,83,NA,200,85,OH,ATH,2024,iowa-state,Commit,1
Alijah Carnell,"Bishop Gorman (Las Vegas, NV)",6-5,290,82,NA,243,14,NV,DL,2024,iowa-state,Commit,1
Matthew Bess,"Blinn College (Brenham, TX)",6-0,170,79,206,23,25,TX,CB,2024,iowa-state,Commit,1
Ryan Robinson Jr.,NA,5-11,180,85,NA,NA,NA,NA,CB,2024,iowa-state,Transfer,4
Eli Green,NA,5-11,186,86,NA,NA,NA,NA,WR,2024,iowa-state,Transfer,10
Dylan Barrett,NA,6-5,322,86,NA,NA,NA,NA,IOL,2024,iowa-state,Transfer,10
Jaylon Jackson,NA,5-6,168,87,NA,NA,NA,NA,RB,2024,iowa-state,Transfer,5
Jalen Travis,NA,6-9,315,87,NA,NA,NA,NA,OT,2024,iowa-state,Transfer,5
Isaiah Alston,NA,6-4,195,88,NA,NA,NA,NA,WR,2024,iowa-state,Transfer,3
Kenard Snyder,NA,6-0,248,87,NA,NA,NA,NA,Edge,2024,iowa-state,Transfer,5
Will Hawthorne,"Gilbert (Gilbert, IA)",6-1.5,215,90,NA,38,2,IA,LB,2025,iowa-state,Commit,2
Kuol Kuol II,"Centerville (Dayton, OH)",6-5,250,90,NA,34,14,OH,OT,2025,iowa-state,Commit,2
Ethan Stecker,"Spirit Lake (Spirit Lake, IA)",6-4,200,89,NA,30,4,IA,S,2025,iowa-state,Commit,2
Alex Manske,"Algona (Algona, IA)",6-3,205,88,NA,36,6,IA,QB,2025,iowa-state,Commit,4
Will Tompkins,"Cedar Falls (Cedar Falls, IA)",6-5,270,88,NA,57,7,IA,OT,2025,iowa-state,Commit,4
Jack Limbaugh,"Algona (Algona, IA)",6-4,220,88,NA,59,9,IA,Edge,2025,iowa-state,Commit,4
Ka'Mori Moore,"Lee's Summit North (Lee's Summit, MO)",6-1,295,88,NA,78,7,MO,DL,2025,iowa-state,Commit,4
Josh Patterson,"Ed White (Jacksonville, FL)",5-11.5,165,87,NA,76,102,FL,S,2025,iowa-state,Commit,6
Karon Brookins,"Winslow Township (Atco, NJ)",6-4,180,87,NA,124,26,NJ,WR,2025,iowa-state,Commit,6
Zay Robinson,"Valley (West Des Moines, IA)",6-0,175,87,NA,128,11,IA,WR,2025,iowa-state,Commit,6
Ryver Peppers,"Fort Osage (Independence, MO)",5-11,180,87,NA,80,15,MO,RB,2025,iowa-state,Commit,6
Mason Ellens,"Glenbard West (Glen Ellyn, IL)",6-0,175,87,NA,78,25,IL,ATH,2025,iowa-state,Commit,6
BJ Carter,"Middleburg (Middleburg, FL)",6-3,275,86,NA,117,140,FL,DL,2025,iowa-state,Commit,6
Trey Verdon,"Hamilton (Hamilton, OH)",6-2,225,86,NA,129,54,OH,Edge,2025,iowa-state,Commit,6
Charlie Woleben,"De Soto   School (De Soto, KS)",6-5,220,86,NA,103,13,KS,Edge,2025,iowa-state,Commit,6
Vaea Ikakoula,"West (Salt Lake City, UT)",6-3,315,86,NA,106,15,UT,IOL,2025,iowa-state,Commit,6
Jayden Jackson,"Franklin (Franklin, TX)",5-10,217,86,NA,120,233,TX,RB,2025,iowa-state,Commit,6
Dyllan Malone,"Yorkville (Yorkville, IL)",6-3,175,85,NA,232,43,IL,WR,2025,iowa-state,Commit,5
Sione Perkins,"Eagle (Eagle, ID)",6-9,260,85,NA,129,2,ID,OT,2025,iowa-state,Commit,5
LaMarcus Hicks II,"Maine West (Des Plaines, IL)",6-2,170,83,NA,209,77,IL,CB,2025,iowa-state,Commit,2
Markell Chapman,"Highland C.C. (Highland, KS)",6-3,315,83,103,21,27,KS,DL,2025,iowa-state,Commit,2
Derek Jensen,NA,6-6,314,87,NA,NA,NA,NA,OT,2025,iowa-state,Transfer,6
Austin Barrett,NA,6-6,308,85,NA,NA,NA,NA,OT,2025,iowa-state,Transfer,5
Vontroy Malone,NA,6-3,240,85,NA,NA,NA,NA,Edge,2025,iowa-state,Transfer,5
Tamatoa McDonough,NA,6-5,255,84,NA,NA,NA,NA,Edge,2025,iowa-state,Transfer,1
Xavier Townsend,NA,5-11,185,86,NA,NA,NA,NA,WR,2025,iowa-state,Transfer,6
Chase Sowell,NA,6-4,195,93,NA,NA,NA,NA,WR,2025,iowa-state,Transfer,1
Cannon Butler,NA,6-6,241,85,NA,NA,NA,NA,Edge,2025,iowa-state,Transfer,5
Tre Bell,NA,6-3,191,89,NA,NA,NA,NA,CB,2025,iowa-state,Transfer,2
Tyrell Chatman,"North Star (Lincoln, NE)",6-2,170,88,NA,44,3,NE,S,2026,iowa-state,Commit,4
Mason Bandhauer,"Fort Collins (Fort Collins, CO)",6-5,260,88,NA,53,8,CO,OT,2026,iowa-state,Commit,4
Daniel Howard,"Lane Technical (Chicago, IL)",6-2,270,88,NA,82,14,IL,DL,2026,iowa-state,Commit,4
Brysen Wessell,"Jackson (Jackson, MO)",6-5,260,88,NA,85,6,MO,OT,2026,iowa-state,Commit,4
Amarion Jackson,"Millard South (Omaha, NE)",6-1,175,87,NA,105,5,NE,WR,2026,iowa-state,Commit,6
Kaprice Keith,"Central (Omaha, NE)",6-2,205,87,NA,61,6,NE,ATH,2026,iowa-state,Commit,6
Milan Parris,"Walsh Jesuit (Stow, OH)",6-5.5,205,87,NA,125,36,OH,WR,2026,iowa-state,Commit,6
Barry Fries,"Elkhorn North (Omaha, NE)",6-3,200,87,NA,79,8,NE,LB,2026,iowa-state,Commit,6
Bryson Williams,"Westside (Omaha, NE)",6-4,175,87,NA,88,9,NE,S,2026,iowa-state,Commit,6
Jeffrey Roberts,"Ames (Ames, IA)",6-0,180,87,NA,145,9,IA,WR,2026,iowa-state,Commit,6
Keian Kaiser,"Sidney (Sidney, NE)",6-3,200,86,NA,88,10,NE,LB,2026,iowa-state,Commit,3
Ajibola Afuye,"Stillwater Area (Stillwater, MN)",6-4,230,86,NA,133,8,MN,DL,2026,iowa-state,Commit,3
Caleb Francois,"Minnetonka (Minnetonka, MN)",6-0,190,86,NA,83,9,MN,RB,2026,iowa-state,Commit,3
Owen Winder,"Dexter (Dexter, MI)",6-6,270,85,NA,117,25,MI,OT,2026,iowa-state,Commit,1
Ethan Beckman,"Prior Lake (Prior Lake, MN)",6-4,345,84,NA,167,12,MN,IOL,2026,iowa-state,Commit,1
Pete Eglitis,"Bishop Watterson (Columbus, OH)",6-7,270,83,NA,161,99,OH,OT,2026,iowa-state,Commit,1
Lucas Tenbrock,"St. Charles North (St. Charles, IL)",6-6,220,82,NA,4,52,IL,P,2026,iowa-state,Commit,1
Skylar Thompson,"Fort Osage (Independence, MO)",6-2,195,92,NA,6,2,MO,DUAL,2016,kansas-state,Commit,1
Corey Sutton,"Mallard Creek (Charlotte, NC)",6-2,197,87,NA,111,31,NC,WR,2016,kansas-state,Commit,2
Breontae Matthews,"Fullerton College (Fullerton, CA)",6-6,315,87,59,6,11,CA,OT,2016,kansas-state,Commit,2
Byron Pringle,"Butler C.C. (El Dorado, KS)",6-2,212,86,78,12,17,KS,WR,2016,kansas-state,Commit,1
D.J. Render,"North Cobb (Kennesaw, GA)",5-11,170,85,NA,158,96,GA,WR,2016,kansas-state,Commit,2
Mike McCoy,"Topeka (Topeka, KS)",6-2,215,85,NA,68,5,KS,RB,2016,kansas-state,Commit,2
Nick Lenners,"Southwest (Lincoln, NE)",6-3.5,240,83,NA,63,4,NE,TE,2016,kansas-state,Commit,2
Jordon Robertson,"Bishop Dunne (Dallas, TX)",6-3.5,254,83,NA,67,171,TX,SDE,2016,kansas-state,Commit,2
Abdul Beecham,"Blinn College (Brenham, TX)",6-3,285,82,167,10,12,TX,OG,2016,kansas-state,Commit,2
Bronson Massie,"Lufkin (Lufkin, TX)",6-2.5,211,81,NA,101,206,TX,WDE,2016,kansas-state,Commit,2
Ray Price,"Cerritos College (Norwalk, CA)",6-1,290,81,186,19,50,CA,DT,2016,kansas-state,Commit,2
Mason Barta,"Holton (Holton, KS)",6-2,205,79,NA,90,7,KS,ILB,2016,kansas-state,Commit,2
A.J. Parker,"Bartlesville (Bartlesville, OK)",6-0,160,79,NA,197,28,OK,CB,2016,kansas-state,Commit,2
Isaiah Harris,"All Saints Episcopal (Fort Worth, TX)",5-8.5,165,78,NA,310,306,TX,WR,2016,kansas-state,Commit,4
Ian Rudzik,"Ulysses (Ulysses, KS)",6-1,225,78,NA,105,9,KS,ILB,2016,kansas-state,Commit,4
Tom Killilea,"St. Thomas Aquinas (Lenexa, KS)",6-6,270,78,NA,196,10,KS,OT,2016,kansas-state,Commit,4
Kaelin Key,"Bishop Miege (Mission, KS)",6-0,254,78,NA,149,12,KS,DT,2016,kansas-state,Commit,4
Devin Anctil,"Olathe Northwest (Olathe, KS)",6-1,234,70,NA,NA,NA,KS,P,2016,kansas-state,Commit,1
Blake Hickey,"Godley (Godley, TX)",6-4,285,82,NA,81,186,TX,OG,2016,kansas-state,Commit,2
Jimmy McKinney,"Oologah (Oologah, OK)",6-1,225,80,NA,75,23,OK,ILB,2016,kansas-state,Commit,1
Trace Kochevar,"Salina South (Salina, KS)",6-6,230,74,NA,135,14,KS,TE,2016,kansas-state,Commit,1
Anthony Payne,"Raymore-Peculiar (Peculiar, MO)",6-3,250,90,NA,13,1,MO,SDE,2017,kansas-state,Commit,1
Hunter Rison,"Skyline (Ann Arbor, MI)",5-11,197,88,NA,50,11,MI,WR,2017,kansas-state,Commit,2
Daniel Green,"Madison (Portland, OR)",6-3,230,88,NA,25,5,OR,ILB,2017,kansas-state,Commit,2
Eli Huggins,"West Forsyth (Cumming, GA)",6-4,270,87,NA,21,53,GA,SDE,2017,kansas-state,Commit,3
Joshua Brown,"Langston Hughes (Fairburn, GA)",6-0,190,87,NA,50,59,GA,S,2017,kansas-state,Commit,3
Josh Rivas,"Hutchinson (Hutchinson, KS)",6-6,335,87,NA,63,3,KS,OT,2017,kansas-state,Commit,3
Wyatt Hubert,"Shawnee Heights (Tecumseh, KS)",6-3,240,85,NA,46,5,KS,SDE,2017,kansas-state,Commit,2
Eli Walker,"Cerritos College (Norwalk, CA)",6-2,195,84,98,7,18,CA,S,2017,kansas-state,Commit,2
Ben Adler,"Trinity Academy (Wichita, KS)",6-4,310,82,NA,81,7,KS,OG,2017,kansas-state,Commit,2
Gervarrius Owens,"Southmoore (Moore, OK)",6-1,190,82,NA,121,21,OK,S,2017,kansas-state,Commit,2
Isaiah Stewart,"DeSoto (DeSoto, TX)",5-11.5,183,81,NA,128,206,TX,S,2017,kansas-state,Commit,3
Harrison Creed,"Ulysses (Ulysses, KS)",6-5,310,80,NA,160,9,KS,OT,2017,kansas-state,Commit,3
Spencer Misko,"Keller (Keller, TX)",6-4.5,224,80,NA,88,255,TX,SDE,2017,kansas-state,Commit,3
Da'Quan Patton,"Trinity Valley C.C. (Athens, TX)",6-2,210,80,167,9,14,TX,OLB,2017,kansas-state,Commit,3
Bernard Goodwater,"Carter (Dallas, TX)",5-7,170,79,NA,37,279,TX,APB,2017,kansas-state,Commit,3
Drew Wiley,"Vinton-Shellsburg (Vinton, IA)",6-4,290,79,NA,121,18,IA,DT,2017,kansas-state,Commit,3
Sammy Wheeler,"St. James Academy (Lenexa, KS)",6-3,185,79,NA,88,12,KS,PRO,2017,kansas-state,Commit,3
Chabastin Taylor,"Giddings (Giddings, TX)",6-4,208,78,NA,337,314,TX,WR,2017,kansas-state,Commit,2
Bill Kuduk,"Marist (Chicago, IL)",6-5,278,76,NA,240,73,IL,OT,2017,kansas-state,Commit,1
Danny Walker,"Wheaton North (Wheaton, IL)",6-3,215,85,NA,73,19,IL,WR,2017,kansas-state,Commit,2
Xavier Davis,"Pima C.C. (Tucson, AZ)",6-6,235,81,146,13,15,AZ,WDE,2017,kansas-state,Commit,3
Antonio Oliver,"Grovetown (Grovetown, GA)",6-0,185,84,NA,139,132,GA,CB,2017,kansas-state,Commit,2
Tancey Richardson,"South Aiken (Aiken, SC)",6-0,190,81,NA,119,27,SC,ATH,2017,kansas-state,Commit,3
Aidan Mills,"Newton Sr (Newton, KS)",6-5.5,259,78,NA,207,15,KS,OT,2017,kansas-state,Commit,2
John Holcombe,"Summer Creek (Humble, TX)",6-4,227,89,NA,14,65,TX,DUAL,2018,kansas-state,Commit,1
Lance Robinson,"De La Salle (New Orleans, LA)",5-10,181,87,NA,45,30,LA,S,2018,kansas-state,Commit,2
Wayne Jones,"Owasso (Owasso, OK)",6-0,193,87,NA,47,12,OK,S,2018,kansas-state,Commit,2
KT Leveston Jr.,"Midway (Waco, TX)",6-5,290,86,NA,59,104,TX,OT,2018,kansas-state,Commit,2
Rahsaan York,"American River C.C. (Sacramento, CA)",6-0,210,86,76,7,11,CA,OLB,2018,kansas-state,Commit,2
Malik Knowles,"Lake Ridge (Mansfield, TX)",6-2,165,85,NA,163,139,TX,WR,2018,kansas-state,Commit,3
Ekow Boye-Doe,"Lawrence (Lawrence, KS)",6-1,170,85,NA,106,3,KS,CB,2018,kansas-state,Commit,3
Luke Sowa,"Butler C.C. (El Dorado, KS)",6-3,245,85,89,1,17,KS,FB,2018,kansas-state,Commit,3
Spencer Trussell,"Martin (Arlington, TX)",6-3,215,84,NA,64,153,TX,WDE,2018,kansas-state,Commit,4
